id,name,overview,synonym,update_by,published_at,created_by,updated_by,created_at,updated_at,belongs_to,related_symptom_w2v,related_symptom_bert
80,Đau ở nhiều khớp,"Khớp có thể chỉ bị đau đơn thuần (đau khớp) hoặc cũng có thể bị viêm (viêm khớp). Viêm khớp thường có các triệu chứng như nóng, sưng (tùy thuộc vào dịch trong ổ khớp) và thường không đỏ. Đau có thể xảy ra chỉ khi vận động hoặc cũng có thể xảy ra khi nghỉ ngơi. Đôi khi triệu chứng được bệnh nhân mô tả là đau khớp lại do một nguyên nhân khác ngoài khớp (ví dụ, cấu trúc cạnh khớp hoặc xương).<br>Đau nhiều khớp (polyarthralgia) ảnh hưởng đến nhiều khớp (đau một khớp<br>được đã được bàn luận trước đó). Các bệnh gây tổn thương nhiều khớp có thể ảnh hưởng tới các khớp khác nhau tại các thời điểm khác nhau. Trường hợp tổn thương nhiều khớp, sự khác biệt dưới đây có thể giúp phân biệt giữa các bệnh lý khác nhau, đặc biệt là viêm khớp:<br>Vài khớp: ≤ 4 khớp<br>Đa khớp: > 4 khớp",[],,2022-01-12 12:28:41.779+00,1,1,2022-01-12 10:06:17.905+00,2022-01-12 12:28:41.791+00,,"['Đau phía sau xương ức', 'Đau khi đi lại', 'Đau trong và xung quanh một khớp', 'Đau ở nhiều khớp', 'Đau nhức toàn thân', 'Chảy dịch ở tai', 'Đau vùng hạ sườn trái', 'Đau ngực dữ dội', 'Đau vai', 'Đau nhức chân tay', 'Tăng trưởng chậm ở trẻ em', 'Đau đầu', 'Đau bụng vùng gan', 'Khối u ở bụng', 'Đau bụng từng cơn', 'Cục ở họng', 'Đau khi quan hệ', 'Đau âm ỉ thượng vị', 'Đau cột sống cổ - cột sống thắt lưng', 'Đau vùng bên trái bụng', 'Hạch bẹn sưng to và đau', 'Chảy nước ở tai', 'Ngủ nhiều', 'Đau dữ dội vùng thượng vị', 'Đau dương vật', 'Đau ở vùng hạ sườn phải', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Đau khi đi tiểu', 'Đau ở vùng chậu', 'Đau bụng ở trẻ em', 'Tiêu chảy nhiều lần', 'Đau bụng cấp tính', 'Sợ thức ăn có nhiều dầu mỡ', 'Đau ở hạ vị', 'Nổi cục ở dây thần kinh ngoại vi', 'Đau tinh hoàn', 'Khẩu cái tiết nhiều dịch', 'Đau bụng vùng thượng vị', 'Có khối ở cổ', 'Đại tiện đau', 'Tiêu chảy ở trẻ em', 'Sưng và cứng khớp', 'Đỏ vùng da quanh khớp', 'Đau khi nhai', 'Đau bụng kinh', 'Đau ở vùng bụng', 'Các khối u ở miệng', 'Đau cơ', 'Đau vùng xương chậu', 'Đau vùng mạn sườn dưới', 'Chảy máu quá nhiều', 'Đau trong hốc mắt', 'Tăng bilirubin máu ở trẻ sơ sinh', 'Đau hậu môn', 'Đau vùng thắt lưng', 'Đau dai dẳng vùng thượng vị', 'Đau chi', 'Vết nứt ở hậu môn', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Sưng đau vùng chấn thương', 'Đau xương cánh tay', 'Buồn nôn ở trẻ nhỏ và trẻ em', 'Đau bụng dữ dội', 'Đau bụng tái phát', 'Đau phía sau đầu và cổ', 'Đau đầu dữ dội', 'Đau bụng mạn tính', 'Khớp đau đột ngột', 'Đau đầu đột ngột', 'Xuất tinh đau', 'Uống nhiều nước', 'Khối u ở bìu không đau', 'Đau khi giao hợp', 'Ho ở người lớn', 'Đi tiểu đau', 'Đau hạ vị']",['Đau ở nhiều khớp']
193,"Mất cảm giác ở bàn tay, bàn chân",,,,2022-01-14 07:09:12.686+00,1,1,2022-01-14 07:09:11.267+00,2022-01-14 07:09:12.704+00,,"['Rối loạn tiêu hóa', 'Vết loét từ mụn cơm, nút ruồi', 'Vết loét có bờ nông, đáy nhẵn', 'Khối u bề mặt mủn nát, dễ chảy máu', 'Chảy máu đường tiêu hóa', 'Da dày, cứng', 'Phát ban, ngứa', 'Giật tóc khỏi da đầu, giật lông mày, lông mi', 'Mất cảm giác ở bàn tay, bàn chân', 'Xuất huyết ở mặt tay, chân', 'Cáu gắt, giận dữ']","['Mất cảm giác ở bàn tay, bàn chân']"
11,Sụt cân,"Giảm cân ngoài ý muốn thường tiến triển trong vài tuần hoặc vài tháng. Nó có thể là một dấu hiệu của một rối loạn thể chất hoặc tinh thần đáng kể và làm tăng nguy cơ tử vong. Nguyên nhân của rối loạn có thể là rõ ràng (ví dụ, tiêu chảy mãn tính do hội chứng kém hấp thu<br>) hoặc bị che lấp (ví dụ, một ung thư không được chẩn đoán). Thảo luận này tập trung vào những bệnh nhân giảm cân không có căn nguyên rõ ràng hơn là những người giảm cân theo hệ quả của rối loạn mãn tính được biết đến (ví dụ ung thư di căn, giai đoạn cuối của bệnh phổi tắc nghẽn mạn tính).<br>Giảm cân cần phải xem là vấn đề lâm sàng quan trọng nếu nó vượt quá 5% trọng lượng cơ thể hoặc 5 kg trong 6 tháng. Tuy nhiên, định nghĩa truyền thống này không phân biệt giữa giảm khối lượng cơ thể là nạc hay mỡ,điều đó có thể dẫn đến các kết quả rất khác nhau. Ngoài ra,sự tích tụ của phù (ví dụ, trong suy tim<br>hoặc là bệnh thận mãn tính<br>) có thể che lấp biểu hiệu lâm sàng quan trọng của việc giảm khối lượng cơ thể nạc.<br>Ngoài triệu chứng giảm cân, bệnh nhân có thể có các triệu chứng khác, chẳng hạn như biếng ăn, sốt, hoặc ra mồ hôi trộm về đêm, do rối loạn tiềm ẩn. Tùy thuộc vào nguyên nhân và mức độ nghiêm trọng của nó, triệu chứng và dấu hiệu của suy dinh dưỡng (xem Sự thiếu hụt, Sự phụ thuộc và Nhiễm độc vitamin<br>) cũng có thể xuât hiện.<br>Tỷ lệ giảm cân ngoài ý muốn ở Mỹ là tương đối đáng kể nó rơi vào khoảng 5% dân số mỗi năm. Tuy nhiên, tỷ lệ mắc tăng do tuổi già, thường đạt tới 50% trong số các bệnh nhân cần chăm sóc điều dưỡng tại nhà.",[],Nam,2022-01-12 12:42:01.161+00,1,1,2022-01-12 10:06:17.233+00,2022-01-14 09:31:07.146+00,,"['Giảm cân', 'Sụt cân', 'Sút cân', 'Tăng cân']",['Sụt cân']
195,Lú lẫn,,,,2022-01-14 07:09:54.982+00,1,1,2022-01-14 07:09:52.088+00,2022-01-14 07:09:54.998+00,,['Lú lẫn'],['Lú lẫn']
196,Nói khó khăn,,,,2022-01-14 07:10:47.456+00,1,1,2022-01-14 07:10:45.827+00,2022-01-14 07:10:47.477+00,,"['Khó nhìn', 'Khó khăn trong việc di chuyển', 'Khó khăn trong việc suy luận', 'Khó chịu', 'Nói khó khăn', 'Khó ngủ', 'Khó thở', 'Khó giao tiếp', 'Tiểu khó', 'Khó tập trung', 'Khó nuốt', 'Khó tiêu', 'Thay đổi giọng nói', 'Khó cử động', 'Khó nghe được các phụ âm', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Khó chịu khi đi tiểu', 'Không nói hoặc biểu lộ cảm xúc', 'Chậm nói', 'Khó mở mắt']",['Nói khó khăn']
345,Dáng đi khập khễnh,,,,2022-01-15 03:53:02.389+00,3,3,2022-01-15 03:53:00.593+00,2022-01-15 03:53:02.414+00,,['Dáng đi khập khễnh'],['Dáng đi khập khễnh']
92,Ho ở trẻ em,"Ho là một phản xạ giúp tống các chất dịch trong đường thở ra ngoài, làm sạch đường thở, bảo vệ đường thở khỏi các dị vật xâm nhập, và có thể là triệu chứng của bệnh. Ho là một trong những triệu chứng thường gặp nhất khiến cha mẹ đưa con mình tới cơ sở y tế.",[],,2022-01-12 12:30:55.979+00,1,1,2022-01-12 10:06:18.008+00,2022-01-12 12:30:55.99+00,,"['Sốt ở trẻ sơ sinh và trẻ em', 'Đau bụng ở trẻ em', 'Ho ở trẻ em', 'Buồn nôn ở trẻ nhỏ và trẻ em', 'Tăng trưởng chậm ở trẻ em', 'Táo bón ở trẻ em', 'Tiêu chảy ở trẻ em', 'Tăng bilirubin máu ở trẻ sơ sinh', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Ho ở người lớn']",['Ho ở trẻ em']
82,Run rẩy,"<br><br><br><br>(Xem thêm Tổng quan về Rối loạn vận động và tiểu não<br>.)<br>Run có thể là<br>Bình thường (sinh lý)<br>Bệnh lý<br>Run sinh lý, thường khó nhận biết, trở nên đáng chú ý ở nhiều người khi họ có những stress thực thể hoặc tâm lý.<br>Run khác nhau ở<br>Mô hình diễn biến (ví dụ, ngắt quãng, liên tục)<br>Mức độ<br>Độ cấp tính (ví dụ, dần dần, đột ngột)<br>Mức độ run có thể không liên quan đến mức độ của bệnh lý tiềm ẩn. Ví dụ, run vô căn thường là lành tính và không rút ngắn tuổi thọ, nhưng các triệu chứng có thể làm ảnh hưởng đến đời sống bệnh nhân, và một số nghiên cứu thần kinh học đã phát hiện thấy tình trạng thoái hóa tiểu não ở những bệnh nhân run vô căn.",[],,2022-01-12 12:41:12.429+00,1,1,2022-01-12 10:06:17.92+00,2022-01-12 12:41:12.443+00,,"['Run rẩy', 'Rét run']",['Run rẩy']
286,Da sưng rộp,,,,2022-01-14 09:33:43.822+00,1,1,2022-01-14 09:33:41.883+00,2022-01-14 09:33:43.839+00,,"['Ngứa da', 'Da sưng rộp', 'Da đau rát', 'Vết loét da nhỏ', 'Loét da', 'Sưng mắt', 'Bong tróc da', 'Da tấy đỏ', 'Sưng mặt', 'Da nhăn', 'Bụng sưng', 'Sưng bìu', 'Mi sưng nề']",['Da sưng rộp']
406,Khó nghe được các phụ âm,,,,2022-01-15 07:16:45.433+00,3,3,2022-01-15 07:16:37.153+00,2022-01-15 07:16:45.444+00,,"['Nổi nốt khắp cơ thể', 'Hình dạng khuôn mặt bất thường', 'Ít quan tâm tới người khác', 'Chảy máu âm đạo trong giai đoạn đầu của thai kỳ', 'Không có cử động hay phản xạ', 'Chảy máu âm đạo trong giai đoạn cuối của thai kỳ', 'Có ý định tự sát', 'Đi ngoài ra phân trộn lẫn với máu và chất nhầy', 'Khó giao tiếp', 'Khó khăn trong việc di chuyển', 'Nước chảy từng ít một từ âm đạo', 'Chuyển động không theo ý muốn', 'Mất nhận thức không gian', 'Có dịch từ âm đạo', 'Thay đổi da quanh âm hộ hoặc hậu môn', 'Đồng tử không đều', 'Đầu lớn bất thường', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Phù chi dưới trong giai đoạn cuối của thai kỳ', 'Tăng tiết dịch âm đạo', 'Khẩu cái tiết nhiều dịch', 'Các vấn đề liên quan đến tình trạng khí', 'Các vật trôi nổi', 'Đi ngoài phân sống', 'Nội tiết tố bất thường', 'Ra dịch âm đạo', 'Không thể nâng 2 tay qua đầu cùng lúc', 'Khó nghe được các phụ âm', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Khó chịu khi đi tiểu', 'Không nói hoặc biểu lộ cảm xúc', 'Chảy máu âm đạo', 'Khó nhìn', 'Tiểu khó', 'Khó khăn trong việc suy luận', 'Tăng kích thước âm vật', 'Đau âm ỉ thượng vị', 'Khó tập trung', 'Khó tiêu', 'Khó chịu', 'Các khối u ở miệng', 'Khó cử động', 'Các mảng đỏ hoặc nâu trên da', 'Nói khó khăn', 'Thay đổi màu sắc dịch âm đạo', 'Ngứa âm đạo', 'Khó mở mắt']",['Khó nghe được các phụ âm']
471,Sốt kéo dài,,,,2022-01-15 15:49:36.759+00,3,3,2022-01-15 15:49:35.181+00,2022-01-15 15:49:36.777+00,,"['Ho kéo dài', 'Sốt kéo dài']",['Sốt kéo dài']
544,Vú bị sưng đỏ,,,,2022-01-16 13:24:32.848+00,2,2,2022-01-16 13:24:31.399+00,2022-01-16 13:24:32.866+00,,"['Vú bị sưng đỏ', 'Nề đỏ xung quanh vết loét', 'Viêm đỏ hầu họng', 'Răng bị đổi màu', 'Sưng nề nhẹ quanh đầu xương', 'Sưng mắt', 'Mắt bị đỏ', 'Nốt màu đỏ trên bề mặt da', 'Sưng nề vùng da xung quanh', 'Sưng ở vùng chậu', 'Nóng rát trong vú', 'Ban đỏ trên da', 'Chảy dịch ở núm vú', 'Da tấy đỏ', 'Sưng mặt', 'Khớp sưng đỏ']",['Vú bị sưng đỏ']
601,Rầu rĩ,,,,2022-01-18 02:09:06.352+00,1,1,2022-01-18 02:09:04.541+00,2022-01-18 02:09:06.365+00,,"['Rầu rĩ', 'Buồn rầu']",['Rầu rĩ']
661,Má đỏ,,,,2022-01-18 03:19:37.528+00,1,1,2022-01-18 03:19:36.047+00,2022-01-18 03:19:37.542+00,,"['Má đỏ', 'Mắt đỏ', 'Da tấy đỏ', 'Đỏ da', 'Đỏ mắt']",['Má đỏ']
604,Mất các nếp nhăn,,,,2022-01-18 02:10:38.952+00,1,1,2022-01-18 02:10:37.542+00,2022-01-18 02:10:38.969+00,,['Mất các nếp nhăn'],['Mất các nếp nhăn']
753,Nói không rõ chữ,,,,2022-01-18 05:01:12.979+00,1,1,2022-01-18 05:01:09.124+00,2022-01-18 05:01:12.993+00,,"['Đồng tử không đều', 'Nói không rõ chữ', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Không nói hoặc biểu lộ cảm xúc', 'Không có cử động hay phản xạ', 'Chuyển động không theo ý muốn', 'Mất nhận thức không gian', 'Tiểu không tự chủ', 'Thay đổi giọng nói', 'Bìu không có tinh hoàn', 'Nói ít', 'Không thể nâng 2 tay qua đầu cùng lúc', 'Chậm nói', 'Ăn không tiêu', 'Nói lắp', 'Dương vật không thể cương cứng']",['Nói không rõ chữ']
85,Viêm miệng,"(Xem thêm Viêm lợi<br>.)<br>Viêm trong miệng với các vết loét, được gọi là viêm miệng, có thể nhẹ và khu trú hoặc nặng và lan rộng. Có mức độ đau khác nhau. Viêm miệng có thể liên quan đến sưng, đỏ của niêm mạc miệng hoặc các vết loét đau, rời rạc (một hay nhiều). Ít phổ biến hơn, các dạng thương tổn màu trắng, và, hiếm khi, miệng trông bình thường (hội chứng rát miệng<br>) mặc dù các triệu chứng rõ ràng. Các triệu chứng cản trở ăn uống, đôi khi dẫn đến mất nước và suy dinh dưỡng. Đôi khi xảy ra nhiễm trùng thứ phát, đặc biệt ở những bệnh nhân suy giảm miễn dịch. Một số tình trạng có tái phát.",[],,2022-01-12 12:44:17.736+00,1,1,2022-01-12 10:06:17.972+00,2022-01-12 12:44:17.75+00,,"['Loét miệng', 'Viêm họng', 'Viêm miệng', 'Bướu miệng', 'Viêm đỏ hầu họng', 'Ngứa miệng']",['Viêm miệng']
287,Da tấy đỏ,,,,2022-01-14 09:33:56.002+00,1,1,2022-01-14 09:33:54.556+00,2022-01-14 09:33:56.016+00,,"['Da tấy đỏ', 'Đỏ da', 'Da đau rát', 'Vết loét da nhỏ', 'Xanh da', 'Vàng da', 'Da tái xanh', 'Loét da', 'Đốm trên da', 'Ngứa da', 'Nốt màu đỏ trên bề mặt da', 'Da nhợt nhạt', 'Các mảng da ngứa', 'Da sưng rộp', 'Vú bị sưng đỏ', 'Má đỏ', 'Da nhăn', 'Khớp sưng đỏ']",['Da tấy đỏ']
94,Tăng bilirubin máu ở trẻ sơ sinh,"Vàng da là sự đổi màu vàng ở da và mắt do sự tăng bilirubin huyết thanh (tăng bilirubin huyết thanh). Mức bilirubin huyết thanh cần thiết để gây ra vàng da thay đổi theo vùng da và vùng cơ thể, nhưng vàng da thường xuất hiện trên màng cứng ở mức từ 2 đến 3 mg / dL (34 đến 51 μmol / L) và trên mặt ở khoảng 4 đến 5 mg / dL (68-86 μmol / L). Với việc tăng mức bilirubin, vàng da dường như tiến triển theo chiều từ đầu đến chân, xuất hiện ở rốn ở khoảng 15 mg / dL (258 μmol / L) và ở chân khoảng 20 mg / dL (340 μmol / L). hơn một nửa số trẻ sơ sinh trở nên rõ rệt trong tuần đầu tiên của cuộc đời.","[""vàng da ở trẻ sơ sinh""]",,2022-01-12 12:15:59.092+00,1,3,2022-01-12 10:06:18.045+00,2022-01-12 12:15:59.11+00,,"['Tăng trưởng chậm ở trẻ em', 'Sốt ở trẻ sơ sinh và trẻ em', 'Tiêu chảy ở trẻ em', 'Tăng bilirubin máu ở trẻ sơ sinh', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Chảy dịch ở tai', 'Chảy máu cam', 'Tiểu máu', 'Chảy máu trong thực quản', 'Nước bọt có máu', 'Chảy máu trong quan hệ', 'Chảy máu âm đạo', 'Chảy máu âm đạo trong giai đoạn đầu của thai kỳ', 'Nôn ra máu', 'Loét bộ phận sinh dục', 'Chảy máu âm đạo trong giai đoạn cuối của thai kỳ', 'Máu trong phân', 'Đờm có máu', 'Đi ngoài ra phân trộn lẫn với máu và chất nhầy', 'Tinh dịch có máu', 'Máu kinh đóng thành cục lớn', 'Thay đổi màu sắc da ở dương vật', 'Đầu dương vật rỉ máu', 'Chảy nước ở tai', 'Điếc khi sinh', 'Táo bón ở trẻ em', 'Phân có máu', 'Đau ở vùng hạ sườn phải', 'Tiêu chảy ra máu', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Đau ở vùng chậu', 'Đau bụng ở trẻ em', 'Đau ở hạ vị', 'Thiếu máu', 'Dịch xanh lá ở dương vật', 'Nổi cục ở dây thần kinh ngoại vi', 'Tăng tiết dịch âm đạo', 'Có khối ở cổ', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật', 'Tiểu ra máu', 'Đau ở vùng bụng', 'Các khối u ở miệng', 'Chảy máu quá nhiều', 'Đau ở nhiều khớp', 'Ho ở trẻ em', 'Tăng sắc tố da', 'Đại tiện ra máu', 'Vết nứt ở hậu môn', 'Buồn nôn ở trẻ nhỏ và trẻ em', 'Ngứa bộ phận sinh dục', 'Ho ở người lớn']",['Tăng bilirubin máu ở trẻ sơ sinh']
347,Viêm kết mạt,,,,2022-01-15 03:56:18.23+00,3,3,2022-01-15 03:56:16.161+00,2022-01-15 03:56:18.244+00,,['Viêm kết mạt'],['Viêm kết mạt']
407,Khó khăn để nghe các lời nói và âm thanh khác,,,,2022-01-15 07:17:11.761+00,3,3,2022-01-15 07:17:10.31+00,2022-01-15 07:17:11.772+00,,"['Mất ý thức', 'Nổi nốt khắp cơ thể', 'Hình dạng khuôn mặt bất thường', 'Ít quan tâm tới người khác', 'Chảy máu âm đạo trong giai đoạn đầu của thai kỳ', 'Không có cử động hay phản xạ', 'Thay đổi tính cách hoặc hành vi', 'Có ý định tự sát', 'Đi ngoài ra phân trộn lẫn với máu và chất nhầy', 'Khó giao tiếp', 'Khó khăn trong việc di chuyển', 'Nước chảy từng ít một từ âm đạo', 'Chuyển động không theo ý muốn', 'Mất nhận thức không gian', 'Khó khăn trong việc suy luận', 'Đau khi quan hệ', 'Có dịch từ âm đạo', 'Thay đổi da quanh âm hộ hoặc hậu môn', 'Đồng tử không đều', 'Đầu lớn bất thường', 'Tăng tiết dịch âm đạo', 'Khẩu cái tiết nhiều dịch', 'Các vấn đề liên quan đến tình trạng khí', 'Nói ít', 'Đau khi đi lại', 'Yếu cơ vùng đầu mặt cổ', 'Đi ngoài phân sống', 'Nội tiết tố bất thường', 'Ra dịch âm đạo', 'Không thể nâng 2 tay qua đầu cùng lúc', 'Khó nghe được các phụ âm', 'Nói không rõ chữ', 'Khó khăn để nghe các lời nói và âm thanh khác', 'Khó chịu khi đi tiểu', 'Đại tiện ra máu', 'Không nói hoặc biểu lộ cảm xúc', 'Mất thị lực cấp tính', 'Đau khi giao hợp', 'Chảy máu âm đạo', 'Chảy máu âm đạo trong giai đoạn cuối của thai kỳ', 'Khó nhìn', 'Tiểu khó', 'Tay và chân ngắn', 'Tăng kích thước âm vật', 'Đau âm ỉ thượng vị', 'Khó tập trung', 'Khó tiêu', 'Màu da khác xung quanh', 'Chóng mặt và hoa mắt', 'Thay đổi giọng nói', 'Các vật trôi nổi', 'Khó chịu', 'Đau trong và xung quanh một khớp', 'Các khối u ở miệng', 'Khó cử động', 'Nói khó khăn', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Chậm nói', 'Buồn nôn ở trẻ nhỏ và trẻ em', 'Nói lắp', 'Đau phía sau đầu và cổ', 'Thay đổi màu sắc dịch âm đạo', 'Ngứa âm đạo', 'Khó mở mắt']",['Khó khăn để nghe các lời nói và âm thanh khác']
408,Đau hậu môn,,,,2022-01-15 07:17:50.335+00,3,3,2022-01-15 07:17:48.306+00,2022-01-15 07:17:50.345+00,,"['Đau hậu môn', 'Rát hậu môn', 'Loét hậu môn', 'Ngứa hậu môn', 'Sưng quanh hậu môn', 'Cục cứng gần hậu môn', 'Đau ở nhiều khớp', 'Vết nứt ở hậu môn', 'Đau nhức toàn thân']",['Đau hậu môn']
472,Ngứa mắt,,,,2022-01-15 15:51:19.045+00,3,3,2022-01-15 15:51:17.57+00,2022-01-15 15:51:19.059+00,,"['Sưng mắt', 'Ngứa mắt', 'Mắt ngứa', 'Lồi mắt', 'Sưng mí mắt', 'Ngứa ngáy toàn thân', 'Bầm tím quanh mi mắt', 'Lác mắt', 'Ngứa mũi', 'Đau mắt', 'Ngứa da', 'Ngứa', 'Đau trong hốc mắt', 'Các mảng da ngứa', 'Mắt lác', 'Ngứa miệng', 'Chảy mủ mắt', 'Mỏi mắt', 'Mắt nóng rát']",['Ngứa mắt']
